knapPI_3_1000_1000_1,GEN,70,4990,4916,4216,14390,4156;4111;4248;4115;4175;4175;4175;4175;4216;4216;4216;4216;4216;4216;4216;4216;4216;4216,50,10,2,0.05
knapPI_3_1000_1000_1,GEN,52,4990,4982,4382,14390,4277;4277;4285;4285;4353;4353;4353;4382;4382;4382;4382;4382;4382;4382;4382;4382;4382,50,30,2,0.05
knapPI_3_1000_1000_1,GEN,53,4990,4986,4386,14390,4312;4290;4384;4382;4382;4382;4382;4386;4386;4386;4386;4386;4386;4386;4386;4386;4386,50,50,2,0.05
knapPI_3_1000_1000_1,GEN,24,4990,4987,4487,14390,4322;4322;4297;4353;4379;4433;4390;4402;4457;4474;4487;4487;4487;4487;4487;4487;4487;4487;4487;4487,50,100,2,0.05
knapPI_3_1000_1000_1,GEN,3,4990,4977,4277,14390,4267;4270;4270;4270;4270;4270;4277;4277;4277;4277;4277;4277;4277;4277;4277;4277,100,10,2,0.05
knapPI_3_1000_1000_1,GEN,13,4990,4990,4390,14390,4277;4348;4348;4348;4348;4348;4348;4371;4376;4376;4376;4376;4376;4376;4390;4390;4390;4390;4390;4390;4390;4390;4390;4390,100,30,2,0.05
knapPI_3_1000_1000_1,GEN,8,4990,4990,4390,14390,4362;4362;4352;4334;4376;4464;4390;4390;4390;4390;4390;4390;4390;4390;4390;4390,100,50,2,0.05
knapPI_3_1000_1000_1,GEN,40,4990,4990,4490,14390,4376;4376;4345;4387;4436;4453;4436;4436;4436;4436;4477;4478;4478;4484;4484;4486;4486;4486;4486;4490;4490;4490;4490;4490;4490;4490;4490;4490;4490,100,100,2,0.05
knapPI_3_1000_1000_1,GEN,1,4990,4974,4174,14390,4174;4174;4174;4174;4174;4174;4174;4174;4174;4174,150,10,2,0.05
knapPI_3_1000_1000_1,GEN,4,4990,4989,4389,14390,4288;4356;4356;4356;4356;4365;4365;4389;4389;4389;4389;4389;4389;4389;4389;4389;4389,150,30,2,0.05
knapPI_3_1000_1000_1,GEN,7,4990,4957,4457,14390,4361;4379;4379;4379;4380;4420;4420;4420;4420;4457;4457;4457;4457;4457;4457;4457;4457;4457;4457,150,50,2,0.05
knapPI_3_1000_1000_1,GEN,18,4990,4990,4490,14390,4433;4433;4467;4467;4471;4482;4489;4490;4490;4490;4490;4490;4490;4490;4490;4490;4490,150,100,2,0.05
knapPI_3_1000_1000_1,GEN,1,4990,4967,4167,14390,4167;4167;4167;4167;4167;4167;4167;4167;4167;4167,200,10,2,0.05
knapPI_3_1000_1000_1,GEN,5,4990,4974,4474,14390,4287;4343;4343;4429;4429;4406;4406;4411;4460;4460;4486;4460;4460;4460;4460;4474;4460;4474;4474;4474;4474;4474;4474;4474;4474;4474;4474,200,30,2,0.05
knapPI_3_1000_1000_1,GEN,10,4990,4989,4389,14390,4286;4363;4363;4343;4343;4355;4383;4383;4383;4383;4383;4383;4383;4383;4383;4389;4389;4389;4389;4389;4389;4389;4389;4389;4389,200,50,2,0.05
knapPI_3_1000_1000_1,GEN,27,4990,4990,4490,14390,4303;4323;4368;4357;4371;4438;4438;4456;4467;4480;4480;4480;4480;4480;4480;4480;4480;4490;4490;4490;4490;4490;4490;4490;4490;4490;4490,200,100,2,0.05
knapPI_3_1000_1000_1,GEN,2,4990,4981,4381,14390,4334;4334;4334;4334;4334;4334;4334;4334;4381;4381;4381;4381;4381;4381;4381;4381;4381;4381,250,10,2,0.05
knapPI_3_1000_1000_1,GEN,4,4990,4990,4390,14390,4311;4355;4377;4385;4390;4390;4390;4390;4390;4390;4390;4390;4390;4390,250,30,2,0.05
knapPI_3_1000_1000_1,GEN,11,4990,4984,4484,14390,4309;4380;4380;4420;4380;4475;4386;4386;4418;4418;4453;4453;4453;4453;4471;4471;4473;4473;4471;4484;4484;4484;4484;4484;4484;4484;4484;4484;4484,250,50,2,0.05
knapPI_3_1000_1000_1,GEN,25,4990,4988,4488,14390,4369;4386;4386;4386;4488;4453;4453;4455;4488;4488;4488;4488;4488;4488;4488;4488;4488;4488,250,100,2,0.05
knapPI_3_1000_1000_1,GEN,1,4990,4956,4056,14390,4179;4179;4179;4030;4030;4030;4056;4056;4056;4056;4056;4056;4056;4056;4056;4056,300,10,2,0.05
knapPI_3_1000_1000_1,GEN,7,4990,4989,4389,14390,4262;4289;4289;4289;4295;4285;4289;4289;4314;4314;4314;4339;4347;4347;4347;4374;4374;4385;4385;4385;4389;4389;4389;4389;4389;4389;4389;4389;4389;4389,300,30,2,0.05
knapPI_3_1000_1000_1,GEN,19,4990,4986,4386,14390,4279;4326;4372;4345;4356;4358;4386;4386;4386;4386;4386;4386;4386;4386;4386;4386,300,50,2,0.05
knapPI_3_1000_1000_1,GEN,20,4990,4989,4489,14390,4371;4417;4477;4484;4477;4485;4485;4485;4489;4489;4489;4489;4489;4489;4489;4489;4489;4489,300,100,2,0.05
knapPI_3_1000_1000_1,GEN,1,4990,4979,4279,14390,4208;4208;4245;4279;4279;4279;4279;4279;4279;4279;4279;4279;4279,400,10,2,0.05
knapPI_3_1000_1000_1,GEN,4,4990,4982,4382,14390,4253;4382;4382;4382;4382;4382;4382;4382;4382;4382;4382,400,30,2,0.05
knapPI_3_1000_1000_1,GEN,10,4990,4990,4490,14390,4363;4336;4336;4365;4390;4390;4390;4392;4392;4392;4392;4392;4436;4436;4455;4455;4455;4487;4490;4490;4490;4490;4490;4490;4490;4490;4490;4490,400,50,2,0.05
knapPI_3_1000_1000_1,GEN,39,4990,4988,4388,14390,4348;4290;4348;4475;4354;4371;4374;4388;4388;4388;4388;4439;4439;4463;4413;4388;4388;4388;4388;4388;4388;4388;4388;4388;4388,400,100,2,0.05
knapPI_3_1000_1000_1,GEN,2,4990,4947,4347,14390,4284;4343;4343;4343;4343;4343;4347;4347;4347;4347;4347;4347;4347;4347;4347;4347,500,10,2,0.05
knapPI_3_1000_1000_1,GEN,4,4990,4984,4484,14390,4325;4380;4380;4380;4380;4466;4466;4466;4466;4466;4467;4467;4467;4473;4473;4473;4473;4473;4473;4473;4473;4484;4484;4484;4484;4484;4484;4484;4484;4484;4484,500,30,2,0.05
knapPI_3_1000_1000_1,GEN,8,4990,4985,4485,14390,4332;4332;4346;4362;4382;4458;4458;4458;4460;4464;4466;4466;4479;4475;4475;4481;4481;4481;4481;4485;4485;4485;4485;4485;4485;4485;4485;4485;4485,500,50,2,0.05
knapPI_3_1000_1000_1,GEN,16,4990,4989,4489,14390,4340;4362;4479;4479;4479;4479;4481;4488;4489;4489;4489;4489;4489;4489;4489;4489;4489;4489,500,100,2,0.05
knapPI_3_1000_1000_1,GEN,2,4990,4987,4187,14390,4153;4116;4165;4278;4165;4165;4165;4165;4165;4187;4187;4187;4187;4187;4187;4187;4187;4187;4187,50,10,2,0.1
knapPI_3_1000_1000_1,GEN,3,4990,4972,4472,14390,4318;4299;4430;4462;4473;4473;4470;4472;4472;4472;4472;4472;4472;4472;4472;4472;4472,50,30,2,0.1
knapPI_3_1000_1000_1,GEN,9,4990,4989,4489,14390,4231;4258;4216;4216;4206;4298;4380;4380;4379;4418;4464;4418;4418;4479;4487;4455;4468;4473;4473;4489;4489;4489;4489;4489;4489;4489;4489;4489;4489,50,50,2,0.1
knapPI_3_1000_1000_1,GEN,38,4990,4988,4488,14390,4380;4367;4364;4428;4389;4389;4388;4388;4388;4388;4389;4389;4403;4412;4454;4482;4485;4485;4489;4489;4488;4485;4485;4482;4482;4488;4488;4488;4489;4489;4488;4488;4488;4488;4488;4488;4488;4488;4488;4488,50,100,2,0.1
knapPI_3_1000_1000_1,GEN,2,4990,4979,4379,14390,4333;4379;4379;4379;4379;4379;4379;4379;4379;4379;4379,100,10,2,0.1
knapPI_3_1000_1000_1,GEN,4,4990,4990,4290,14390,4288;4290;4276;4287;4287;4287;4287;4287;4287;4287;4287;4287;4289;4290;4290;4290;4290;4290;4290;4290;4290;4290;4290,100,30,2,0.1
knapPI_3_1000_1000_1,GEN,8,4990,4990,4290,14390,4290;4290;4290;4290;4290;4290;4290;4290;4290;4290,100,50,2,0.1
knapPI_3_1000_1000_1,GEN,29,4990,4989,4489,14390,4385;4385;4382;4442;4475;4479;4476;4483;4490;4490;4490;4490;4490;4489;4489;4489;4489;4489;4489;4489;4489;4489;4489,100,100,2,0.1
knapPI_3_1000_1000_1,GEN,4,4990,4988,4388,14390,4207;4278;4236;4207;4220;4220;4233;4233;4274;4274;4274;4348;4348;4348;4348;4388;4388;4388;4412;4412;4412;4388;4388;4388;4388;4388;4388;4388;4388;4388;4388,150,10,2,0.1
knapPI_3_1000_1000_1,GEN,17,4990,4984,4384,14390,4253;4225;4225;4225;4265;4265;4283;4225;4225;4225;4273;4273;4343;4343;4343;4327;4374;4374;4374;4385;4385;4384;4384;4384;4384;4384;4384;4384;4384;4384;4384,150,30,2,0.1
knapPI_3_1000_1000_1,GEN,8,4990,4990,4390,14390,4265;4277;4224;4282;4348;4311;4380;4327;4390;4348;4390;4390;4390;4390;4390;4390;4390;4390;4390;4390,150,50,2,0.1
knapPI_3_1000_1000_1,GEN,24,4990,4989,4489,14390,4377;4377;4385;4377;4463;4471;4471;4471;4484;4489;4489;4489;4489;4490;4490;4490;4489;4489;4489;4489;4489;4489;4489;4489;4489;4489,150,100,2,0.1
knapPI_3_1000_1000_1,GEN,2,4990,4987,4187,14390,4134;4183;4183;4183;4183;4183;4187;4187;4187;4187;4187;4187;4187;4187;4187;4187,200,10,2,0.1
knapPI_3_1000_1000_1,GEN,7,4990,4989,4489,14390,4184;4342;4376;4376;4375;4376;4346;4362;4376;4376;4376;4436;4432;4432;4432;4456;4473;4478;4473;4473;4473;4473;4473;4481;4473;4473;4473;4473;4473;4473;4473;4473;4473;4484;4489;4489;4489;4489;4489;4489;4489;4489;4489;4489,200,30,2,0.1
knapPI_3_1000_1000_1,GEN,19,4990,4986,4486,14390,4354;4354;4386;4386;4386;4393;4393;4393;4393;4393;4465;4465;4437;4446;4473;4458;4481;4488;4486;4486;4486;4486;4486;4486;4486;4486;4486;4486,200,50,2,0.1
knapPI_3_1000_1000_1,GEN,21,4990,4988,4488,14390,4285;4387;4387;4388;4388;4385;4369;4431;4479;4479;4481;4452;4481;4486;4486;4488;4488;4488;4488;4488;4488;4488;4488;4488;4488,200,100,2,0.1
knapPI_3_1000_1000_1,GEN,4,4990,4950,4250,14390,4279;4279;4250;4250;4250;4250;4250;4250;4250;4250;4250;4250,250,10,2,0.1
knapPI_3_1000_1000_1,GEN,4,4990,4988,4488,14390,4427;4427;4427;4488;4488;4488;4488;4488;4488;4488;4488;4488;4488,250,30,2,0.1
